id;owner;buyer
01H7HTTCCJA2D6FYPDJNWY50HG;49;50
01H7HTTCCJEZ600HWDGEMK4FE0;47;20
01H7HTTCCKJ5WT4RZGSATJV7JN;89;84
01H7HTTCCKTYEE5K1TFHHTAQ7C;65;9
01H7HTTCCKQET389BDH8C5BSR6;62;17
01H7HTTCCMJJYGZ3APYSB3B9PY;85;27
01H7HTTCCM8718RKAC68XBQWRJ;67;24
01H7HTTCCMZ9VK4Z5VYC4ERQM3;32;33
01H7HTTCCNY5N1MTRFXBY16ZFS;37;51
01H7HTTCCN0GVKS35T62J2DY8F;23;6
01H7HTTCCNVXDESTAC4PNZACQG;3;25
01H7HTTCCP7REWY1AMADGT6VFQ;69;70
01H7HTTCCPQR1EHMKJYMDQT667;34;33
01H7HTTCCPPNTMYNACA2ZHT785;4;25
01H7HTTCCQ7D4612SQGKTNC4JB;80;89
01H7HTTCCQKZ3AX7WZ5MJCN28K;65;58
01H7HTTCCQ6N69FRS79WSNPA9K;93;13
01H7HTTCCR7FHWF80K3PNC4VM9;99;66
01H7HTTCCRN0J3FZXJHP7B06XE;50;50
01H7HTTCCRXZQR2VK5D1XFN75N;41;40
01H7HTTCCSGN704EXXC65GWTB5;9;63
01H7HTTCCSB9GDANGCFSAF0CRD;26;79
01H7HTTCCSQV4CJB2G1PGS6CXJ;50;52
01H7HTTCCSSW6C770E5M74EYCB;91;16
01H7HTTCCTJF4DS3RRYJFY15AD;11;13
01H7HTTCCT64WB737QA2JP781Q;82;95
01H7HTTCCVC2K87RZVFMJZ2120;44;52
01H7HTTCCVQ18RF4H735ZH09RB;11;53
01H7HTTCCVWCX5V5NRRQC063W9;5;6
01H7HTTCCWT0VTVKTGWP64RQWG;2;21
01H7HTTCCWT6YQGTFBBNG3BFG8;22;2
01H7HTTCCWZ4JGJM18S393GKS4;23;10
01H7HTTCCWQ7QPNXMSNBAHFJ9B;33;95
01H7HTTCCXP6MAHGQXNDPRF6X9;16;71
01H7HTTCCXN0QJMEVENS8YKAFV;47;40
01H7HTTCCXHJ76NPR9QCT02FKX;56;58
01H7HTTCCYN47YBY62HYYJT2VP;10;29
01H7HTTCCYT0KM9R9PSM73K7K6;79;27
01H7HTTCCY6XVTXXJJ103C5XTP;80;27
01H7HTTCCZVQG8JJSHYKT92954;76;54
01H7HTTCCZXH7CBPJG9VRR3Q14;39;75
01H7HTTCCZJFSZ7HCMR80PWCAS;100;81
01H7HTTCD0VHF37H6TA8CKTSQ7;11;43
01H7HTTCD0ZXYY53YKCB8X24X6;75;74
01H7HTTCD0X1SHWTHJF61EE3XX;1;4
01H7HTTCD0R7ZX0HRY4RY73JA9;79;49
01H7HTTCD16DHRD5CA5CDDANTJ;75;77
01H7HTTCD1AHNEYAGGS9K77EH4;82;95
01H7HTTCD168Q0NJQF1A658YG4;30;36
01H7HTTCD28ZF4S3KX7GSHA8RQ;25;93
01H7HTTCD20G2NC3Q2N3H85QJA;69;64
01H7HTTCD2KKE4PVPS1KKSN3X3;39;44
01H7HTTCD31TC28JRTB3PAC410;41;31
01H7HTTCD3WN6Y0H3QFN69P6QX;67;76
01H7HTTCD3RE9PWDY37EMQD5ZQ;38;67
01H7HTTCD4F9QR1Z2RDNV50ZS2;38;9
01H7HTTCD4BJ0Q8JF281M710Y2;93;6
01H7HTTCD47YD17VE81CAWFWR4;91;47
01H7HTTCD4WAFH2AMWTWN9DT7T;25;70
01H7HTTCD52NQYER8C455DD3R6;54;87
01H7HTTCD57GNYA6JX9X9C038B;61;74
01H7HTTCD5MQ148Q3YMGT8QB53;58;47
01H7HTTCD6VJTCC3SC316CP87A;42;86
01H7HTTCD7VZM78HPH5YRQP8XM;62;77
01H7HTTCD79YA7MJZFAHZDKE7H;54;47
01H7HTTCD7F9FZQ9DWR7FKGYCV;74;49
01H7HTTCD8RMJTVYME5EMQ96QQ;81;46
01H7HTTCD81THMGBNNDZBVRPQD;12;36
01H7HTTCD8Q4VDJPNHJFQQE5XA;52;35
01H7HTTCD9QCPTST6TC11384DF;10;50
01H7HTTCD95JA1JB0P9YYDBJ9C;4;37
01H7HTTCD9Y2ZCW9A6MKGD0BT7;33;36
01H7HTTCD9X7R6F83399QT6A3R;1;38
01H7HTTCDASEYPV2M2ZC1XT2Z8;27;64
01H7HTTCDA5Z0TTN8HDXY77TMW;76;75
01H7HTTCDAHQR1DA1P26Y3ZWF8;39;71
01H7HTTCDBB8WSV6ZCX6HNDNFV;75;39
01H7HTTCDBG5YE3K1J2W9EE17Y;87;1
01H7HTTCDBFY12ZV0WVWW1Z2C9;27;2
01H7HTTCDCWVSCASQBNBRXXWNE;42;31
01H7HTTCDC0CHKS1MW72YSQM75;31;19
01H7HTTCDCK9WP81R3QCHHS34M;68;91
01H7HTTCDC581XR05NDCWM025H;48;23
01H7HTTCDDC3PXHMJM9QXJ67AH;52;28
01H7HTTCDDCNFA7QZD3ZZ7016X;1;99
01H7HTTCDDPWZGXHMR291SMMBA;70;72
01H7HTTCDENGWVWJB1YY83RP81;94;23
01H7HTTCDEMF61433FSWPHJ8T8;15;62
01H7HTTCDE7P5GWP6STT4MQ2BN;64;85
01H7HTTCDFSQRQWXJ69V6P7BDD;11;46
01H7HTTCDFQ96BR26W8JPZNSZ7;28;22
01H7HTTCDF4SJYB8SEFA42DZCD;99;54
01H7HTTCDGP5P60X3RQRCNGKCD;39;21
01H7HTTCDGJTG8VRQCE8FWWAG3;95;30
01H7HTTCDGA7A8W4VK2JCFXH9N;45;39
01H7HTTCDG25J6C2PVS3DP5RB6;91;64
01H7HTTCDH8EHN9S2ZX7HGJ67V;36;2
01H7HTTCDH0GRECPC9TXMSC60N;35;88
01H7HTTCDH78P44V1CZT0GHMGW;32;92
01H7HTTCDJ9YJVNS10B2WYF1RA;37;70
01H7HTTCDJ3ANN05W5B2VKJB57;23;77
01H7HTTCDKE4P2K89F55KFQ8A8;95;67
01H7HTTCDKMBVM9Z6D2B5NZM1F;85;65
01H7HTTCDKVGT9MJ22H16MA76R;10;36
01H7HTTCDM0CY78AQAJKWKEM1G;91;80
01H7HTTCDMRKEKHBK7PB7SW8YX;92;28
01H7HTTCDMT5NN7RFHX9PABM68;26;35
01H7HTTCDNXPZ8MJXZEK143ZBK;80;55
01H7HTTCDNAX05ZW8F2F4JQB68;63;7
01H7HTTCDN47F1VRXNXBVZWTWQ;42;27
01H7HTTCDPR5K3R403965ZPAHQ;86;11
01H7HTTCDPCCGEG6ZB9EBD63D2;77;19
01H7HTTCDQ0X79CJH102K2JY02;84;78
01H7HTTCDQHC9J9XHA8614209J;46;61
01H7HTTCDQSQF0WPE359MREY5H;53;54
01H7HTTCDQFVRTK4G6MEE487T2;44;97
01H7HTTCDRNDSD2MH42FAWT35P;27;94
01H7HTTCDRT4PA1FDD3SM510EB;26;83
01H7HTTCDRD3ZR9V3YWEH8D9YD;26;38
01H7HTTCDSP2M45AMEGZK4381Y;30;50
01H7HTTCDS3H338RJCVNRZ5YSB;17;54
01H7HTTCDT528YRWQQG7TSRFNN;61;36
01H7HTTCDTAKV3HJXDQMD7QKWP;72;43
01H7HTTCDVYFP5NFD8TW7D4KYY;42;74
01H7HTTCDVPJC37DW63RX90GZN;51;77
01H7HTTCDV01AYVYTS8JMYXYMQ;22;95
01H7HTTCDWB8MWHNJNTXX3Z41Q;29;58
01H7HTTCDWFEPS28PXPBHXHTD1;8;24
01H7HTTCDW8C1TJ0A7XH1AEX2M;47;60
01H7HTTCDX4X9QRZMAXSJ0VENZ;88;9
01H7HTTCDXQMPA4HCY3T1860FA;70;93
01H7HTTCDX5Z9GR721VY7SNRH6;64;30
01H7HTTCDYE4K41DAWN16ZJ74J;68;41
01H7HTTCDY00RQGZNCGBRW5SBM;93;97
01H7HTTCDYAC9S8BHWNDE7W9Y7;1;100
01H7HTTCDZE4AY80M3BCVD29B6;83;97
01H7HTTCDZNJVB6Q512FHXEZ97;29;82
01H7HTTCDZED3T3SSZZ4TD2Y9E;49;31
01H7HTTCE0JF907VY6DY67P2DQ;37;96
01H7HTTCE0BH6J3RNFVNWGE3N5;17;23
01H7HTTCE0VEY3QX2T8SPBREHH;92;61
01H7HTTCE07PSNQME5X3AX15KC;44;56
01H7HTTCE1YNAKP0AKHRRD536V;1;93
01H7HTTCE1508YFTNDGQWQTR6Y;28;70
01H7HTTCE187V907XB2GZYJJBB;31;68
01H7HTTCE2NB7HWNQD3D66YSPC;92;45
01H7HTTCE2CE5SCCZNTY5SFA8P;75;32
01H7HTTCE2V6G9X274KNKFDMAF;45;97
01H7HTTCE2S2GDZTFZZRQX3SDQ;91;40
01H7HTTCE3J77JJD58Y6B4PA0R;47;79
01H7HTTCE3BWC39PYQJV2ZZBH5;89;79
01H7HTTCE3NKDSCW10HVVDB6K1;45;27
01H7HTTCE4N2NC85C9EET6NJX2;78;62
01H7HTTCE4NAQ0VQH6NEP6QQ93;96;37
01H7HTTCE436VQH27F59YBJ5BF;24;95
01H7HTTCE5T0J03QCENK4M9801;100;11
01H7HTTCE5NJKB7Q4913S9G38V;86;36
01H7HTTCE59YAXSXQ53S2FBZAT;60;92
01H7HTTCE621QMEFAZB4BM51QX;45;72
01H7HTTCE60ZGYV2783ZX1VAVZ;33;14
01H7HTTCE61RB9YMBEZMB171Z6;39;38
01H7HTTCE679Z7APDPNKTT528V;3;74
01H7HTTCE7VVTN2PXAVJJ8AWM9;37;46
01H7HTTCE7HG76FZ6XE82AYCGK;30;67
01H7HTTCE76YQVHZPM6TR137SH;34;57
01H7HTTCE8NYHAWJTPMXR4ZEYA;73;88
01H7HTTCE8YM68JGNP3X87TYJF;77;13
01H7HTTCE8CFVSJJ462VQ60S95;67;11
01H7HTTCE9TF0T07DM0ZMPVZFW;71;91
01H7HTTCE9K4ACZ5QM57H4BP1J;39;72
01H7HTTCE9S8GGYQBA2SGJD1WF;20;54
01H7HTTCE9A9YWHJPFJ2QVFRXW;1;57
01H7HTTCEARQFY73E87S6D3GD8;42;33
01H7HTTCEA1TQF60AYHQHH6JKA;67;27
01H7HTTCEA7KWMGRG2YVHDW9VG;75;69
01H7HTTCEBYQBWACFVXZEFM6ND;45;81
01H7HTTCEB34Q0AX9HCDTSGGAC;38;42
01H7HTTCEB33FAJBNKC882YM13;22;35
01H7HTTCECH791F5MDX9F4MA6Q;91;36
01H7HTTCECDP3TWANM4BFXYD2Y;87;95
01H7HTTCECE06TAVBJMJG41B8X;87;80
01H7HTTCEC69GBA8M36AESTX6R;79;48
01H7HTTCEDMG6HTGJV6YJK7NHH;45;2
01H7HTTCED45YAJBCCRDJSFWKN;41;91
01H7HTTCEDRRVQHRGFC0YQ4H10;31;93
01H7HTTCEEMP3YVTJ2R6D078J2;25;60
01H7HTTCEE10KKMN05PPY5K8NB;60;10
01H7HTTCEE5G5GZSK5603AR16W;44;91
01H7HTTCEFPY9TSQVQQ482MM70;4;65
01H7HTTCEFVFX3Y6AXCP131RVW;51;57
01H7HTTCEFYGFN0YPXTZ1Z7Y0E;89;71
01H7HTTCEG4F8X6HRVD20ASATF;87;82
01H7HTTCEGX7P4K4JMQGY4XMSN;91;59
01H7HTTCEH2DF9SX04GW3NH3EB;64;68
01H7HTTCEJCN29EKFQQSP1X5TT;85;77
01H7HTTCEJTQX9J50NCXG4K6DR;82;94
01H7HTTCEJ3ZDA8NS12649KESJ;60;73
01H7HTTCEK3FGFMKFWE3S6KJVY;63;32
01H7HTTCEMCB3MYVBJ545XA2PV;11;2
01H7HTTCEM70ANHRGYM260BFT9;3;58
01H7HTTCEMGFRAE6JHXZB9BZR3;70;83
01H7HTTCEN8RNHX4VZC8FR8ZB0;17;37
01H7HTTCEN65NXA5BMQ9KVHC8C;24;61
01H7HTTCEPZMXXPVFBJ1GGAJBK;43;88
01H7HTTCEQDK2TVF67E3VMPWT1;19;12
01H7HTTCERARX7F5897V0K1VMP;22;59
01H7HTTCERNVFXDWZGEXY6TKWC;62;55
01H7HTTCESPY1587QHJFY8284A;56;78
01H7HTTCES77JKM6MSKTVTZY7F;28;87
01H7HTTCET90RRVNG81HS7HFR2;45;51
01H7HTTCETY3TTRJWTZ4TX6YK3;88;88
01H7HTTCEVPFQY9DA5K0PSY01N;57;71
01H7HTTCEV2KZVMD5YXMH2R3YT;4;46
01H7HTTCEVQPNGGBS8N82HN8JS;19;95
01H7HTTCEW0DKF7SFD6V3N4A6G;81;82
01H7HTTCEWDBEXYVY7PXVAYS0T;48;53
01H7HTTCEWYCXS3Y7MNPM63JBR;13;88
01H7HTTCEWX131C1WXQJQV7XAW;86;36
01H7HTTCEXZHCF4MW5J6NSA1HT;93;80
01H7HTTCEXZS5SFYZ498GSXFS9;79;54
01H7HTTCEXGBS0JYDKFZJ2NHV8;32;76
01H7HTTCEYCB7ACCM7YNVTSSTM;16;69
01H7HTTCEYTGBDDT84QEGXJDQ1;38;52
01H7HTTCEYYZWP4XFVCNGJ8J7N;9;53
01H7HTTCEZPNZQNC0YGFPQ5HJ0;17;97
01H7HTTCEZZVN068HPQWCP1XQN;35;57
01H7HTTCEZSZJW2R0JEAV4ZX1K;90;9
01H7HTTCEZTR520SXHSRWWEBR4;21;76
01H7HTTCF07YQVAZEMTAX0NDDN;26;25
01H7HTTCF0NF912SKQ2Z1VQQAY;85;82
01H7HTTCF0EK78AKBH99301Y73;49;73
01H7HTTCF1T17B5KJGZ8AV0M78;20;75
01H7HTTCF13R4TXVHW6KWKSFBB;75;100
01H7HTTCF13DYFHRDYJTASE7VN;83;81
01H7HTTCF239DRSDMQBEFZQH0N;77;9
01H7HTTCF2VQT4A0S547N2Q3DF;5;91
01H7HTTCF249HDV67MF7TF0D3C;18;93
01H7HTTCF3D3493QCE7JD56AT2;97;84
01H7HTTCF3NZ92TGFQY3F8G3GQ;86;100
01H7HTTCF4Z63MZ31CBSHE6PXQ;4;6
01H7HTTCF4X8QH7HGXHRRZZXAF;32;13
01H7HTTCF4HRTR3YYFX8ERDSW5;45;42
01H7HTTCF4XBRW5HZH36HK13C1;27;91
01H7HTTCF52Q5H8TR7C8NK95H3;55;63
01H7HTTCF5ZBMFC8D3AGDY4TPP;46;40
01H7HTTCF5TZPZ6TZQZYT9SXVK;13;32
01H7HTTCF64WB5MYE18M0D5DAV;59;75
01H7HTTCF6505V00B1Q3AKM2FT;97;2
01H7HTTCF7AN4DVC7C9AA068VV;23;33
01H7HTTCF7KQPAF37ZFCWCECVM;4;69
01H7HTTCF826VXTT6641P1Q6E9;66;43
01H7HTTCF80MJF7X6GXHAMC8BB;95;91
01H7HTTCF8QH8XSZY8QGD27BGV;50;26
01H7HTTCF862WYTFWVP6KBAQBK;67;62
01H7HTTCF9M1X5BQH9FMNR576Z;72;89
01H7HTTCF91PCC61ZSWCZ3JSMT;84;8
01H7HTTCF97CXZSGK3MPRDB0VA;70;53
01H7HTTCFA9PRR0ZRTADVDXX1W;12;28
01H7HTTCFABXN9VQH1QEXMEVKV;46;89
01H7HTTCFAZZPX0XJPTF38K64B;27;33
01H7HTTCFB4AH3X1F0EB9Y2T72;14;83
01H7HTTCFBYTHRQ8G62QZWGK6R;48;77
01H7HTTCFBA66EYHJRFC5E86DN;21;8
01H7HTTCFC28BP1THTEQNXGAAB;58;46
01H7HTTCFCZGPNVQG6V6TYV2SE;6;49
01H7HTTCFDBYB5G5R59ZC2TJXR;6;9
01H7HTTCFD7PERWR5PY32TYWZB;3;63
01H7HTTCFDFMB608REQK1SG827;58;15
01H7HTTCFEXH7Z789TR3M7FF99;49;4
01H7HTTCFEPTG6VEGMX5K9DMG1;43;33
01H7HTTCFEV2CTPA151B0FGHEH;98;49
01H7HTTCFFHX40X43V93ZHXBA7;51;67
01H7HTTCFFMDMCPZ3D21MGP8PM;42;49
01H7HTTCFG50Q2DXJS12AYME7W;32;88
01H7HTTCFGSBQCSQ8ZR9P5M0JG;99;28
01H7HTTCFGVM2XK5BDS8BDJ72M;42;61
01H7HTTCFH95YMB844R2F6VZNE;56;45
01H7HTTCFH12SR32S4VJRPC9TM;7;2
01H7HTTCFJZNS890WZ75NK7ZN4;84;73
01H7HTTCFJ0J1WT6093X0YV86Q;44;57
01H7HTTCFK5XME838KM6DXZC4H;82;42
01H7HTTCFKTDGGYB55GTR5KP7X;49;34
01H7HTTCFM18V4HN8GXCYA2PFH;67;94
01H7HTTCFMH4ZD1PC9MSZVF5FQ;91;36
01H7HTTCFMGCAWXTP0P6AADRW0;74;75
01H7HTTCFNGN2XSFDNSNXSR7HZ;56;39
01H7HTTCFN7VWJX08A6PMYVMY6;55;17
01H7HTTCFNKYACCA4ZP7BJBKDA;8;91
01H7HTTCFN0WVPZE7VNZ9V8A14;48;61
01H7HTTCFPERK8VGSCQE8VMN0Y;79;4
01H7HTTCFPPF3K1J7KEZ3FG585;22;21
01H7HTTCFPQSFKE7X4G44YD143;24;28
01H7HTTCFQR3SHZEN0M9R2EKHK;35;13
01H7HTTCFQPEFAH9FJ21CJ20TF;88;100
01H7HTTCFQXXX9PFHFKT01YEZM;80;70
01H7HTTCFRJ8H6S0TNT7NYTQ4R;40;81
01H7HTTCFRT86EEV5J1ZG0VYRC;42;89
01H7HTTCFRZ0EA146MEAYMBZRK;61;84
01H7HTTCFSKK7W08FJFMKXW1TM;39;46
01H7HTTCFS7NWCYCWDAG5EZT05;51;21
01H7HTTCFS6NECE847CD5NC9G5;94;37
01H7HTTCFSKEKKCQQSQZW13MR1;47;57
01H7HTTCFTS4RS9A5S7NM8FZ22;74;48
01H7HTTCFT0X4WEQHFZ5EXRS49;45;8
01H7HTTCFTB16DGFR74AKG2V92;82;71
01H7HTTCFVFPK5YK7PKNWQZC85;52;89
01H7HTTCFVYE7V87NEHDC7A1V2;36;98
01H7HTTCFVSS7YJMS81KT7NR32;91;67
01H7HTTCFV2YQAK1ZP8T0YSVYZ;90;64
01H7HTTCFWRS6NVZDE83XBNJJW;12;4
01H7HTTCFWHJMYRJKE26JZXB63;81;30
01H7HTTCFWGA6HT5NZA8HNKM5Y;52;11
01H7HTTCFXYM0JJNJYHD24GFY6;37;18
01H7HTTCFX5ZSBN1B7GT0N4ZN1;100;80
01H7HTTCFXF2MFC2GPCM8R9CMK;23;42
01H7HTTCFXMMBHRB24V50GMBZ2;83;51
01H7HTTCFYA7A1ZZ2S56GV220E;79;53
01H7HTTCFYD4VJ719C7AFXBEM3;30;7
01H7HTTCFY8C909VWY7VSHC160;9;77
01H7HTTCFY3A0V4TJCV4PQECYY;20;8
01H7HTTCFZVRVSDSPP6S115QKB;36;84
01H7HTTCFZJQHDRSPSW2Q25X8D;100;48
01H7HTTCFZR3T7QW55E5A86H0V;81;68
01H7HTTCG07EDSJHF3X54STVE0;42;50
01H7HTTCG0J8GXFT5FD00EBDFQ;5;26
01H7HTTCG09NNFK4EV918C9Q1M;25;72
01H7HTTCG0MYRJCQJAG5C95F3D;95;29
01H7HTTCG1CP3QGKN7SDNB2VZF;89;10
01H7HTTCG1X0BCB3KY7P5PE91F;61;85
01H7HTTCG1H97M5S7ZBVRW52SF;65;28
01H7HTTCG2HV0T5MQDC2SX2GPD;24;64
01H7HTTCG2P9HYWXJAN9TFF2ZD;98;59
01H7HTTCG2FEXAC3TXFKC7XJ80;25;5
01H7HTTCG3BGGJN15ER94H9H68;11;65
01H7HTTCG3NE6ZEK5PG8538FZJ;79;57
01H7HTTCG37AKGKS15KKT5TJM0;44;74
01H7HTTCG3ZX9VYJ7WFZ24DWH1;69;90
01H7HTTCG4KX9VH48F41E2XC93;8;55
01H7HTTCG44BH76Z98YW12QH0V;93;92
01H7HTTCG4RQ8WZ67XG180NMA0;17;60
01H7HTTCG4JM0NN8VHCFPHB1N6;16;97
01H7HTTCG55QBWY866ZY83S797;62;85
01H7HTTCG5BQS5F51EXDMCA5HB;6;94
01H7HTTCG5F4B7N0JYG3B09851;68;10
01H7HTTCG6P3EX1Q5VF6WHC9JX;36;47
01H7HTTCG6GRT4HDV5PQJ29ET9;14;44
01H7HTTCG6FCMXCF43B0SY1P6N;93;28
01H7HTTCG65KNZVZ29Y94VH3S8;47;33
01H7HTTCG7GXCQ1PMB0RZPWJZ7;93;100
01H7HTTCG72QNK22AZQZ9YDEV7;37;56
01H7HTTCG7291EC0GRPZN8MCZJ;11;49
01H7HTTCG8NJXCFM500F0WZC7X;84;38
01H7HTTCG8J9DY0GJM47Y4113A;82;79
01H7HTTCG8KNNWRDT605V6WY7T;88;93
01H7HTTCG83YMRWJGYK0RJ705W;70;3
01H7HTTCG98APYS9KMH7RQXYC2;28;54
01H7HTTCG9GRDCQQPZDPJSCTG1;58;12
01H7HTTCG9CQQY3A0C12BF3R1C;46;35
01H7HTTCG910YM1X2MEPRAEBCY;51;28
01H7HTTCGAVATABX074H61SV6V;63;4
01H7HTTCGAGMF7FV34E2YK2KYZ;92;64
01H7HTTCGACC1Y89VWSTXJWFMS;41;34
01H7HTTCGBAG7FHZVMWTRBX3WQ;75;46
01H7HTTN1JF2MVPDK2XQ9C52AB;50;94
01H7HTTN1RHJ8QWJK1J9M9VYXH;55;42
01H7HTTN1SFPVQJJ0W41Y9P958;37;34
01H7HTTN1SNAZFWPFHMAK8FBQF;32;27
01H7HTTN1TZBKHKA7AGZXTB06X;52;2
01H7HTTN1THAD1TQQS49EFX6PF;47;31
01H7HTTN1TXPH0B5Q08YN50S1Z;3;19
01H7HTTN1TY8C974NDPMD2516S;30;24
01H7HTTN1VES2RE96CEQRF0HF0;4;28
01H7HTTN1V90RQAJ39QEM502G0;36;34
01H7HTTN1VMAGQF40XS13M72HJ;43;17
01H7HTTN1W9PFHT5QERGDJQ4MZ;88;93
01H7HTTN1W1JYG7C2THGZZHNBQ;93;66
01H7HTTN1WX5V9B0NPTAYMVGVH;84;99
01H7HTTN1XYTWFFRHT53Q65JED;17;59
01H7HTTN1XFYJC9EBW9H1313X9;18;13
01H7HTTN1XH3BF4AKQZZKCFP70;100;91
01H7HTTN1X7Q1TRR4C5SH54J8N;98;94
01H7HTTN1YVR6ECEZB38H21GV4;78;9
01H7HTTN1YB8M2F0H7PFAJX09E;46;17
01H7HTTN1ZD6ZDGREK8WT80DD6;77;10
01H7HTTN1ZMJ99Z2MEHBA49FF3;43;42
01H7HTTN1ZGG06FCNXWFY1QMWZ;43;45
01H7HTTN1ZP5BBKR82T72680NE;98;65
01H7HTTN20Z1HWN99NQRTBBDHN;94;74
01H7HTTN20HPWPA3T25YZ1A606;54;11
01H7HTTN20Q4WMMQVZ8E3X227T;13;55
01H7HTTN21E3S51FDAFSDCBW55;60;100
01H7HTTN217B2EQW4C87GTXXDE;50;71
01H7HTTN21QT6ABPG0CJMG44ZS;53;9
01H7HTTN224YGPAWFR0DP4CVAM;24;88
01H7HTTN22RPEBHVYK8A7PW3BH;69;48
01H7HTTN23ABMXMHG0NRWVGF9T;6;77
01H7HTTN23FHDET3W195A5SMDF;10;61
01H7HTTN24SYDZKRSJY22MVNP3;37;99
01H7HTTN24VVDME6JSEDZZJMYM;46;95
01H7HTTN257ZPXK72E9SM5G9KY;54;12
01H7HTTN25TSJPT82PPV9H72CH;12;77
01H7HTTN25CPXA0G91JH3XGYA3;60;54
01H7HTTN2681457FCCWZRVKGHS;26;66
01H7HTTN26D2VMFN0TRPW148EW;84;81
01H7HTTN261EXPFBNYRFFSA4A6;22;88
01H7HTTN271K6BVXTV08Z80JDD;22;37
01H7HTTN27XEJ51PVF3XHT47QD;40;8
01H7HTTN27C9NH3WDKF3MXVSV2;98;100
01H7HTTN286F54N6ECQF44PBTC;33;61
01H7HTTN28QANTDEAG2NQKBM1M;36;9
01H7HTTN28Z0HN8BPZ8Q0WX6FT;21;50
01H7HTTN29YA4C53VK04Y9JV0X;93;42
01H7HTTN294MX33QG3C7QRAQXK;61;53
01H7HTTN29TSAN7SHW2GY13JEX;66;10
01H7HTTN2AD4SSZHVCQ6DH0T1B;12;39
01H7HTTN2A7RRWY90A9QJARTQP;53;44
01H7HTTN2AMBNJW20A6BY9J5YJ;46;69
01H7HTTN2BXAH72JF62XBNEHR9;45;45
01H7HTTN2BEY286T4KP6YKH0QF;78;43
01H7HTTN2BX0J7QWA1H6PEH0DG;49;10
01H7HTTN2C8GKM3WQMCWVGDEXD;35;43
01H7HTTN2CPDSNPW509RRWDARS;80;17
01H7HTTN2CXY9FQYY71JFP06AT;44;78
01H7HTTN2CPS9SZRTH8HCJSJ0N;86;49
01H7HTTN2DGA1VGSDWZP2YH505;60;65
01H7HTTN2DVJB5VVPRVXABGSJ5;95;98
01H7HTTN2DHKY0CBN2RJPWT8M8;25;89
01H7HTTN2ERGX0R4A5DV61GFZB;95;12
01H7HTTN2ETZT0TPVRDEPCTXDN;52;17
01H7HTTN2FBKXWCYJ6K6ES23A9;63;54
01H7HTTN2FHZB65SZHW2MRM3G9;78;14
01H7HTTN2F4BNRPBM1GK8F8D2J;8;6
01H7HTTN2GM78MG5DS0M1Z28ZA;61;46
01H7HTTN2GFRFPZN93QAGXV6GG;81;52
01H7HTTN2GF7ZM0WR9X1F7X8VG;49;11
01H7HTTN2G7GN9B9TBSBN55VDJ;8;72
01H7HTTN2H7WXYCR6WR44NXRD9;68;18
01H7HTTN2H146M347TTXFNHAAB;13;96
01H7HTTN2H0TMD4DCJ47BW6FKZ;95;26
01H7HTTN2JGQYSKBQA1FHREKCQ;99;92
01H7HTTN2JEED7PTMSY367DPQG;56;25
01H7HTTN2J5H2GXQKZ21J42R87;59;60
01H7HTTN2KKMKEN1RN1ATMVB79;1;81
01H7HTTN2KYG7WG63Z50A0XXD4;96;25
01H7HTTN2KRTHCXF02BJ8JVZSH;45;7
01H7HTTN2M24BRCN3Y8FSXVPV4;38;10
01H7HTTN2M7WFTF6705M2Z8YRK;78;21
01H7HTTN2M6YZ6TNXPN4Y3BRP9;83;13
01H7HTTN2MMR8TBEQKBYA0T07B;24;43
01H7HTTN2N8DP5FT9XE69J4FWX;34;16
01H7HTTN2N55B9HVDVWB5FQTJD;47;74
01H7HTTN2NBSBKD6G8VMF86X0B;57;48
01H7HTTN2PWA903R6G16XCBR8S;5;63
01H7HTTN2PTHHQDPZMJY9Z4Z10;68;46
01H7HTTN2PQH5Q4QZ9AFEFAA7H;60;76
01H7HTTN2QKVJ1JMHYSPM1NB60;52;15
01H7HTTN2Q89RAN8YKYMKRX13G;8;36
01H7HTTN2QFAZS578ATBN59F13;40;22
01H7HTTN2RZ2YMJARFC079KMF9;71;67
01H7HTTN2RJWW9VZXWZEQKNEQ0;93;81
01H7HTTN2RYNE5H7W3VJY4AXNV;5;64
01H7HTTN2RXXWG48XS9JR3HB4F;53;86
01H7HTTN2S2AHSQ3R7N5MF5KQP;92;47
01H7HTTN2SSDZYJP13HKC13NQR;30;91
01H7HTTN2SAAHX26B7532CK5CC;79;26
01H7HTTN2T3SPN88FQRJWW34T5;69;64
01H7HTTN2T7JAK2559J1MPD1GY;1;28
01H7HTTN2TX66DGHYH5NWGJ0BJ;47;76
01H7HTTN2VWP05QVGJ373H5QCM;43;72
01H7HTTN2VC22W0NYHBTESAPCR;18;21
01H7HTTN2V1CPY83STP0SJPZY2;83;88
01H7HTTN2WYMMH7DB1737V36F3;6;64
01H7HTTN2WY08CCEJGTX7BXJ8A;86;67
01H7HTTN2W36Y9Y71Q1B64644S;20;10
01H7HTTN2XSXHDFKT7GA7BAEAF;24;67
01H7HTTN2X5R9WWA8HDM4ABJKR;12;63
01H7HTTN2XFE5EWJ3WXFNSE0GM;67;2
01H7HTTN2YP101CA9CH298NP5V;50;29
01H7HTTN2YNTAXPEGS8BD9QX34;4;50
01H7HTTN2YNZMB8HTATA7S8JQA;77;44
01H7HTTN2Z0MTETJA5JX3STWSM;62;36
01H7HTTN2ZJ3C3MX1QKFYVPB5E;24;91
